,Dialogue,age
9633,승민아!,90
9634,너 왜 이렇게 연락이 안돼?,90
9635,... 나 집에 씨디가 없어.,90
9636,...,90
9637,그리구... 이제 나한테 연락 하지마.,90
9638,...... 왜?,90
9639,좀... 꺼져줄래?,90
9640,오늘 눈 올 확률이 70프로라네요. 올 겨울 첫눈인데요...,90
9641,난 좀 잘래.,90
9642,... 그래.,90
9643,아빠... 나 피아노 다시 쳐. 좋아?,90
9644,성은아. 딴따단딴딴... 이 아니라... 딴따단딴딴딴이지. 자... 예쁘게 10번만 더.,90
9645,선생님. 안녕히 계세요.,90
9646,오냐~ 내일까지 연습해와.,90
9647,조명주 / 장윤현,90
9648,비도 오는데 뭐 찡! 한 음악 없을까요?,90
9649,오늘은 신청곡 좀 많이 받을까요?,90
9650,비하고 관계있는 것들로 골라봐,90
9651,오늘 20분짜리 곡나가요?,90
9652,2부에 20분짜리 곡 나가니까 전 CM을 조금 빨리,90
9653,20분... 너무긴데...,90
9654,"Good News, Bad News 뭐부터 들을래?",90
9655,Good News도 있어요?,90
9656,Good News는 어제 음악선곡 완벽했다는 거고...,90
9657,5분짜리 노래만 선곡할거면 PD가 왜 필요합니까?,90
9658,5분짜리만 선곡하라고 있는거야!,90
9659,노래 한 곡이 그렇게 심각한 겁니까?,90
9660,원래 윗사람들이란게 개편때만 심각하잖니.,90
9661,심야프로 질 높이라면서도 청취율은 포기 못하죠.,90
9662,타협하기 싫다고 프로 없앨거야?,90
9663,장수 프로 만들려고...색깔을 죽일 수는 없어요.,90
9664,그래. 나도 너말할땐 그랬어. (알았다는 듯 고개를 끄덕,90
9665,그것도 안 된대요? 촌스러워 정말...,90
9666,...어떻게 됐어요?,90
9667,매일 부딪치는 일이야. 신경쓰지마.,90
9668,다음 개편때 없어진다는 말이 있어요.,90
9669,개편전엔 늘 그래. 왜 걱정돼?,90
9670,제가 맡은지 한달밖에 안됐어요. 작가한텐 좋지못한 경력이에요.,90
9671,자료실에 있을거야.,90
9672,PD가 잘리는 경우란 없으니까...,90
9673,잠깐만요!,90
9674,어떤 여자 분이 수위실에 맡겨놨대요. 드리면 아실거라고 했다는,90
9675,이게 다야? 다른 거 뭐 없었어?,90
9676,뭐가 더 필요해요?,90
9677,엄마야! 기철씨...! 왜 그래?,90
9678,놀래라고 한거다...아무튼 말 되게 안들어? 이렇게 구석진 데다,90
9679,알았어. 다음부터 저쪽에 댈께. 면접은 어땠어? 잘봤어?,90
9680,대충. 나야 뭐 워낙 인물이 출중하니까..,90
9681,대학원은? 진짜 포기한 거야?,90
9682,나같은 날라리가 공부는 무슨... 뭐 찾어?,90
9683,가만 있어봐...내가 키를 어쨌지?,90
9684,어? 이게 왜 나한테 있지?,90
9685,안그래도 하나 살려고 했어. 저번에,90
9686,벌써 우린 딱 통하잖아.,90
9687,어? 저 자식 저거 또 같이 있네?,90
9688,자!,90
9689,지겨워...이 놈의 알러지 때문에 품위 유지가,90
9690,그래!,90
9691,어? 왜 열쇠고리는 없어?,90
9692,열쇠고리? 그게 같이 한 세튼가?,90
9693,그럼 그건 안받아온거야? 그거 때문에 사달라고 한 건데 빼먹고,90
9694,진작 말하지. 그거 없으면 안되나?,90
9695,아후...죽겠다. 몸이 폭탄 맞은 거 같네.,90
9696,원래 지식이란 무거운 거야. 넌 그걸 머릿 속에 안넣고 번쩍번쩍,90
9697,피로 회복제 좀 사다 줄까?,90
9698,됐어. 샤워하고 푹 자면 돼.,90
9699,미안해. 다음에 더 근사한 걸로 사줄게.,90
9700,나 나갔다 온다. 한시간쯤 걸릴거야!,90
9701,또 드라이브야?,90
9702,"아니 물도 떨어졌고, 문 연 데 있으면 약도 좀",90
9703,같이 갈까?,90
9704,"아냐! 시험땜에 자주 못봤을텐데, 놀다 가!",90
9705,오늘 꼭 틀어야 되요? LP라 튈 위험도 있고...,90
9706,TR 1 입니다.,90
9707,세상에서 가장 무서운 습관은 기억이라고 하죠? 추억이,90
9708,이 음악에 추억이 있으십니까? *****의 *****입니다.,90
9709,건안증입니다. 눈물이 부족해요.,90
9710,그래서 뻑뻑하고 아픈 거에요.,90
9711,치료는 얼마나 받으면 돼요?,90
9712,건안증은 특별한 치료약이 없어요.,90
9713,그럼 이건 뭐에요?,90
9714,인공눈물이에요. 수시로 넣어주세요.,90
9715,어떡하죠? 지난번에 보내신 선물이 맘에 안드셨던 모양이에요.,90
9716,그럼 직접 갖다주라 그래. 내가 얘기할게...넘겨.,90
9717,"저, 한번만 더 보내 볼까요?",90
9718,"야, 끊어. 다른 전화나 받어!",90
9719,나쁘지 않다고 생각해요.,90
9720,니 일도 아닌데 뭘 그렇게 신경을 쓰니?,90
9721,마음이 약한 사람이야. 내가 이렇게 해서 두 사람이 잘될지 누가,90
9722,"천사병이야, 천사병.",90
9723,없으신 것 같아서 샀어요.,90
9724,난 필요없어. 홍작가가 써.,90
9725,한팀이라면 뭔가 비슷한 게 있어야,90
9726,내 책상 치웠나?,90
9727,네. 아침에 유리갈러 왔길래...뭐 찾으세요?,90
9728,여기 있던 음반들 어떻게 했어?,90
9729,자료실에 반납했는데요.,90
9730,왜 시키지도 않는 일을 하고 그래!,90
9731,그게 거기 끼어있는 줄 몰랐어요.,90
9732,어제 그 음악 벌써 신청이 들어왔네?,90
9733,아니. 오늘 또 틀거에요?. (책,90
9734,하이텔로 들어온 건가?,90
9735,네.,90
9736,여보세요? 희진이니?,90
9737,여보세요? 야! 전화가 왜이래?,90
9738,스피터 폰이야. 수화길 아무리 찾아도 없어! (수화기 찾으며 크게,90
9739,당연하지.,90
9740,추직 축하한다고 전해 줘.,90
9741,어? 어떻게 알았어? 잠깐만. 축하한대.,90
9742,수현이니?,90
9743,축하해! 될줄 알았어.,90
9744,"키햐! 역시 너밖에 없다. 야! 글쎄, 발표보고 나오는데 요게",90
9745,여보세요? 응 찾았어! 언제 올꺼야? 포도주도 사다놨는데?,90
9746,"안녕하세요, 한기철입니다. 메세지를 남겨주시",90
9747,****),90
9748,영혜?,90
9749,영혜를 만나고 싶어요. 물어봐 줄 수 있어요?,90
9750,몰라!,90
9751,너 무슨일 있니?,90
9752,그래도 내가 너무 심했어. 꽤나 그리워하던 여자 같던데.,90
9753,그 사람 일부러 너한테 접근하는 거 아냐?,90
9754,설마. 방송국 프로듀서야.,90
9755,사이비 기자도 있는데 프로듀서라고 가짜 없겠니?,90
9756,어떡하지?,90
9757,"정 그렇게 마음에 걸리면 미안하다고 해버려. 어차피 통신인데,",90
9758,야 그 옆에 있는 게 더 좋은데?,90
9759,기철인 파란색 안 어울려.,90
9760,왜? 기철씨 파란색 좋아하잖아!,90
9761,니가 어떻게 그런걸 알어?,90
9762,뭘...어떻게 알긴...그냥...언제 들은것,90
9763,이거 신상품이에요.,90
9764,너무 요란해.,90
9765,왜요? 이 정도면 심플한거에요. 더 화려한 것도 많이 하는데요.,90
9766,아무튼 이건 안돼. 신입사원이 너무 튀어!,90
9767,하긴 뭐...튈 수도 있겠다....,90
9768,정말 괜찮아?,90
9769,그럼 저때문에 작가를 바꾸신 거에요?,90
9770,너무 고마워 할까봐,90
9771,프리랜서 수칙! 남 밟고 올라가지 않는다 몰라요?,90
9772,이런 작가들이 또 죽어도 안 밟혀...자기 짤릴땐 더 무서워.,90
9773,그러지 마세요. 안그래도 저 눈밖에 났단,90
9774,아니. 은희도 무서운 사람이 있어? 나랑 일할 땐 뛰는,90
9775,그땐 아무것도 모를 때 였잖아요.,90
9776,그럼 이젠 베테랑이 된거야?,90
9777,그런건 PD가 평가하는 거,90
9778,야..둘이 사겨? 은희 너,90
9779,선배님 그만하시죠. 오늘 많이 드셨는데,90
9780,야! 오랜만인데 술 좀 마셔라.,90
9781,권PD는 술 안 좋아하시나봐요? 취하지도 않으시고,90
9782,동현이랑 마시면 이상하게 나만 금방 취한단 말야.,90
9783,괜히 막 취하게 만드는 사람이 있어요.,90
9784,운전할 수 있겠어? 많이 마신 것 같은데?,90
9785,괜찮아요. 가세요. 모셔다 드릴게요.,90
9786,아니야. 난 혼자 가는 게 편해.,90
9787,권PD는 친해지기 어려운 분인 거,90
9788,그래?,90
9789,일 시작한지 한 달이 지났는데...회식 한번 안했잖아요.,90
9790,그랬었나? 하지 뭐.,90
9791,언제요?,90
9792,아무때나 시간날 때,90
9793,개편도 얼마 않남았는데...그 전에 할 수는 있는 거에요?,90
9794,늘 개편을 기준으로 얘길 하는군. 개편에 왜 그렇게 민감해?,90
9795,어차피 PD와 작가는 시한부 만남이잖아요...하지만 늘 개편에,90
9796,저 찬가?,90
9797,뭐 마시겠어?,90
9798,맥주 있어요?,90
9799,아직 원고에 말이 좀 넘치는 것 같애. 한장,90
9800,지금 그이야기가 어울린다고 생각해요?,90
9801,무슨 뜻이야?,90
9802,지난번 작가와도 늘 일얘기만 했어요?,90
9803,일하다보면 그게 더 편해.,90
9804,이상하군요...서로를 잘 알아야 그게 편한거 아녜요?,90
9805,어떻게 해야 잘 아는거지?,90
9806,얘기 않해도 무슨일 생기면 알아차릴 정도는 되야죠.,90
9807,무슨일 생기면 얘기해. 배려할 마음은 있으니까.,90
9808,내가 왜 왔는지 알죠? 그래서,90
9809,난 일때문에 감정을 숨기는 여잔 아녜요.,90
9810,어떻게 하지?,90
9811,홍은희입니다. 메모를 남겨주세요.,90
9812,나야...,90
9813,여보세요.,90
9814,(입구쪽을 턱짓으로 가르키며( 또 왔어!,90
9815,"가격이요, 십오만 이천원인데요.",90
9816,직접 갖다주라,90
9817,다시 가져오면 어떡해요?,90
9818,아이 씨! 이거 답답하네. 정말!,90
9819,"저, 제가 조금 있다 그쪽으로 전화를 드릴게요.",90
9820,안받겠다는데 무슨 수로 줘요! 한 두,90
9821,이봐요. 이봐요!,90
9822,이수현입니다. 기철씨?,90
9823,아니! 언제왔어? 밑에서 기다리는줄,90
9824,놀랬지?,90
9825,연수는 끝난거야?,90
9826,어제 왔어.,90
9827,근데 여긴 왠일이야?,90
9828,뭐해? 자! 받어. 팔 떨어지겠다.,90
9829,아니. 이게 뭐야?,90
9830,지난번에 미안했어.,90
9831,어머-.,90
9832,맘에 들어?,90
9833,고마워.,90
9834,오늘 저녁에 시간 있어?,90
9835,왜?,90
9836,희진이랑 저녁 먹기로 했는데 같이 와.,90
9837,"아냐, 난 빠질래. 오랜만에",90
9838,아냐 오늘은 같이 있어야돼. 중요한 일이 있거든.,90
9839,중요한 일?,90
9840,응 그런일이 있어.,90
9841,넥타이 좋은데?,90
9842,그래? 희진이 선물이야. 솔직히,90
9843,마음에 들어?,90
9844,난 원래 푸른 계열을 좋아하거든.,90
9845,근데 틀어졌다.,90
9846,그래?,90
9847,야 이것때문에 아침내내 고생했는데 왜 이렇게 안돼냐?,90
9848,이거 참...,90
9849,아니 어떡하려고 풀어?,90
9850,화장실 가서 다시 매지 뭐. 맬 줄 아니?,90
9851,응. 하지만 잘 못해.,90
9852,야! 잘됐다. 한 번 매주라. 나보단 나을 거,90
9853,여기서?,90
9854,어때? 빨리.,90
9855,희진이 샴푸냄새랑 똑같네!,90
9856,"커피 마실래? 참, 점심 먹었어?",90
9857,아냐. 지나가다 들린거야. 빨리 가야돼.,90
9858,아니. 난 빠질래...,90
9859,꼭 와야돼. 올라가.,90
9860,누구야? 애인? 야-,90
9861,"거기, 청취자 둘! 오늘 왜 그래요? 분위기가 삭막하니까. 원고를",90
9862,난 오해하고 싶지 않아요. 어떤 감정인지 확실히 얘기해줘요.,90
9863,감정이 있어서 간건 아냐.,90
9864,그럼 왜 날 찾아온거죠?,90
9865,그냥 은희가 생각났어.,90
9866,부담가질 필요 없어요. 나도 가끔은 누군가 찾,90
9867,타세요.,90
9868,아냐. 괜찮아.,90
9869,혼자 운전하기 싫어서 그래요.,90
9870,"어떤놈이야? 나 만나고 있는데, 이 시각에 누가 삐삐쳐?",90
9871,"너 아니어도 인기 많아, 나.",90
9872,근데 아까 얘기한 중요한 일이 뭐야?,90
9873,"실은말야 오늘 희진이한테 청혼할 생각인데,",90
9874,***** 좀 찾아주세요!,90
9875,희진이니?,90
9876,책은 보기만 해도 지긋지긋하다고 했잖아?,90
9877,그렇다고 내가 언제 도서관 관둔다고 한적 있어?,90
9878,가자. 5년만 있다가 올라오면 돼.,90
9879,"이건 그런 문제가 아니야. 놔! 싫어, 만지지 마.",90
9880,난 그런 촌구석엔 안가.,90
9881,울산이 왜 촌이니? 거기에도 도서관 있어!.,90
9882,거기서 날 받아준대? 그러고 다시 올라오면 누가 떡하니 자리,90
9883,나한테 대학원 포기하고 취직하라고 한게 누구야?,90
9884,"취직하라 그랬지, 누가 울산 가랬어?",90
9885,연구소가 공장에 있는걸 어떡해! 니가 관줘. 난 관둘 수,90
9886,넌 항상 그런식이야! 뭐든지 니 맘대로였어.,90
9887,솔직히 말해. 울산에 가기 싫다는 거야? 나하고 결혼하기 싫다는,90
9888,맘대로 생각해1,90
9889,찾으신는 거 있으세요?,90
9890,"네. 저 혹시, ***** 음반 있어요?",90
9891,그건 구하기 힘든거라 지금은 없네요. 꼭 필요,90
9892,아녜요. 괜찮습니다. 또 오죠.,90
9893,야! 권동현!,90
9894,장산 잘되냐?,90
9895,왠일이냐?,90
9896,"지나가는 길에 들렸어, 얼굴이나 볼까하고...",90
9897,이젠 동창회에도 나오고 해라. 보고싶어하는 사람들도 많은데.,90
9898,사실 너 말곤 별로 보고 싶지가 않다.,90
9899,짜식! 정말 오랜만이다. 뭐 마실래? 커피,90
9900,그래.,90
9901,너 설마 아직 상우선배 일,90
9902,야! 이젠 잊어버려. 아무도 너때문이라고 생각 안해.,90
9903,민영아! 혹시...영혜 소식 들은적 없어?,90
9904,영혜선배? 아니.,90
9905,영혜한테서 음반이 왔어.,90
9906,...그냥 잊어버려...자길 잊으란,90
9907,"아니야, 불길한 느낌이 들어.",90
9908,영혜선배는 선택을 한거야. 그래서 떠난거고... 그렇게,90
9909,제 마음이 전달되길 바래요. 이 수 현.,90
9910,방송용 팩스는 아니죠? 누구에요?,90
9911,언젠가 당신같은 남자를 본적이 있어요.,90
9912,"버스에서 내려 집으로 가는 길이었는데, 한 남자가 나를",90
9913,그리고는 한참 걸었는데 그 남자가 나를 따라왔어요 한번만,90
9914,허탈하게 돌아서는 그 사람이 자꾸 떠올라서 그날밤은,90
9915,변명같지만 그날 전 당신을 실망시키고 싶지 않았어요.,90
9916,사과하려고 애쓰지 말아요.,90
9917,누군지도 모르는데 사과하는 게 그렇게 중요한가요?,90
9918,어디서 어떤 모습으로 만나게 될지 모르잖아요.,90
9919,왜 그 음악을 듣고 싶어하죠?,90
9920,글쎄요. 설명하긴 힘든데...,90
9921,순간 불행이 나를 빗껴가는 걸 느꼈어요. 그후론 자꾸 그,90
9922,혹시...그분 만나셨어요?,90
9923,아뇨.,90
9924,그 음악에 대한 특별한 사연이라도 있어요?,90
9925,그 얘긴 그만합시다.,90
9926,우린 서로에 대해 별로 아는게 없죠?...전 전화로 물건을,90
9927,어떤걸 팔죠?,90
9928,백화점을 상상하시면 돼요. 모든 물건이 다있어요.,90
9929,당신은 상품을 팔고 난 음악을 팔고...비슷한 데가 있군요.,90
9930,혹시 술마셨어요?,90
9931,어떻게 알았어요?,90
9932,직업병이죠. 목소리만 듣고도 어떤 상탠지 알거든요. 도사가,90
9933,......,90
9934,처음에 ID를 보고 특이하단 생각을 했었어요. 왜 그런 ID를,90
9935,아뇨. 우연히 어느 책 표지에서 봤는데...그냥...현실엔,90
9936,그쪽 ID엔 특별한 의미가 있습니까?,90
9937,유일한 별명이에요.,90
9938,특이한 별명이군요.,90
9939,학교다닐 때 잠깐 연극을 한적이 있는데 그때 생긴 별명이었,90
9940,연극을 좋아하나 보죠?,90
9941,아뇨 그런건 아녜요. 연극보단 영화를 좋아해요.,90
9942,저...찾고있는 그분말예요. 아마 만나게 될거에,90
9943,전 그걸 믿어요.,90
9944,끝내 어긋나는 만남도 있어요...하지만 나도 그말을 믿고,90
9945,뭐하러 나왔냐? 외국 가는것도 아닌데.,90
9946,막혀서 늦나봐. 나도 1시간 넘게 걸렸어.,90
9947,기다리는 거 아냔 마.,90
9948,자...,90
9949,오면 전해줄게.,90
9950,아니. 대신 버려줘.,90
9951,올라오면 연락해!,90
9952,이젠 안올거야.,90
9953,쟤 어때? 귀엽지?,90
9954,너 꼭 택시기사 같다.,90
9955,벨트나 매. 넘어지겠다.,90
9956,잘 갔지?,90
9957,응.,90
9958,전 눈물이 안나요.,90
9959,눈물이 안나니까 웬만한 일에는 끄떡도 없어요.,90
9960,그 사람을 안 건 내가 먼저였어요. 제가 좋아하는 그 사람의,90
9961,보고있으면 무척 따뜻하고 기분이 좋아져요.,90
9962,어느날 그런표정으로 친구를 바라보고 있는걸 봤어요.,90
9963,정말 바보같죠?,90
9964,그사람은 발이 무척 커요. 혹시 동현씨도 발이 큰가요?,90
9965,야 오늘 반항곡은 뭐냐?,90
9966,원고야? 봐도 되지?,90
9967,홍은희표 원고...여전히 좋구만! 둘이 좀 친해졌어?,90
9968,네?,90
9969,지난번에 보니까 거의 권동현 맹신자가 다 됐던데?,90
9970,은희...괜찮은 여자지?,90
9971,네,90
9972,야! 내가 은희를 처음 볼 때 말야...같이 밥을,90
9973,왜요?,90
9974,떨려서.,90
9975,넌 안그랬니? 하기야 넌 강심장이니까 난 사춘기 지나고,90
9976,미안하다. 내가 미리 말했어야 하는건데.,90
9977,신경쓰이니?,90
9978,아뇨.,90
9979,일을 같이 하니까 불편한 점이 많아서말야...사람들 눈도 있고,90
9980,아닙니다.,90
9981,니가 신경좀 써줘라.,90
9982,네.,90
9983,동현아! 그리고 말야...,90
9984,"아, 아니다. 오늘 시간있어? 저녁이나 같이하자. 할 얘기도 있는데.",90
9985,네. 그러세요.,90
9986,이쪽으로 앉지?,90
9987,우선 한잔해.,90
9988,홍작각가 있는줄 몰랐어요.,90
9989,같이 할 얘기가 있어서 불렀어.,90
9990,아니 왜들 그렇게 어색해. 처음 만난 사람들처럼.,90
9991,자...두사람한테 전할 소식이 있는데,90
9992,다른 작가랑 하세요. 전 지금 하는것도 힘들어요.,90
9993,동현인 어때? 괜찮겠지?,90
9994,네. 크게 지장이 없다면...,90
9995,일을...하고 안하고는 내가 결정해요.,90
9996,왜그렇게 예민하지?,90
9997,은희한테 딴남자가 생긴것 같애...일하면서 못느꼈니?,90
9998,아뇨.,90
9999,누군가 있다면 보내줘야겠지?,90
10000,...,90
10001,차라리 너라면 좋겠다.,90
10002,언제 안 거에요?,90
10003,...내가 윤차장하고 일하길 바래요?,90
10004,그건 은희가 결정할 문제야.,90
10005,내가 윤차장한테 돌아가길 원하는 거에요?,90
10006,윤차장과는 이미 끝났어요.,90
10007,윤선밴 은희때문에 힘들어해.,90
10008,그럼 윤차장 감정이 정리될 때까지 기다려야 돼요?,90
10009,그건 둘 문제야. 나한테 무어볼 필요없어.,90
10010,윤차장 때문에 물러서는 것처럼 얘기하지 말아요. 왜 자신의 감정,90
10011,더이상 복잡해 지는게 싫어.,90
10012,복잡한거 없어요.,90
10013,난 PD고 은희는 작가야 그걸로 충분해.,90
10014,"난, 그렇지 않아요. 당신이 필요해요.",90
10015,누군가를 다시 만나는게 힘드었어요.,90
10016,그분...민영혜씨 때문인가요? 아직도 사랑하고 있군요?,90
10017,모르겠어요.,90
10018,그렇게 사랑하면서 왜 헤어졌어요?,90
10019,갑자기 떠났어요. 왜 그랬느냐고...물어보고 싶어요.,90
10020,사랑하는 사람에겐 묻는게 아니래요.,90
10021,그때 너한텐 차마 얘기 못했는데...실은...,90
10022,물론...그게 형식적인 거였고 사실 아무 의민 없지만...내 생각엔,90
10023,그때는 영혜를 다 이해한다고 생각했었는데...,90
10024,왠일이냐? 어떻게 왔어? 야아! 너 예뻐졌다.,90
10025,나 혼자 왔어.,90
10026,"야, 그럼 혼자 오지, 나한테 오면서 남자랑 같이",90
10027,너무 많이 마시는 거 아냐?,90
10028,춥지? 안 추워? 들어갈까?,90
10029,좀 더 있고싶어. 파도소리 참 좋다.,90
10030,아 이게 파도소리구나? 난 몰랐지.,90
10031,니가 매준 넥타이 아직 안풀렀어.,90
10032,왜?,90
10033,다시 그렇게 못 맬 것 같아서...,90
10034,실은 내가 너 처음봤을때 관심있었던 거 몰랐지?,90
10035,그때 괜히 친구랑 본 연극 너랑 또 보고 그랬잖냐. 그것도 모르고,90
10036,왜 왔는지...알아?,90
10037,희진이가 가보라고 해서?,90
10038,아니.,90
10039,맞아. 그럴리가 없지. (생각하지만 집중하지,90
10040,이제 춥다. 들어가자.,90
10041,서울이요!,90
10042,무슨 말이에요? 이젠 친구로 만날 수도 없게 됐잖아요.,90
10043,사랑하면서 친구로 만나는게 무슨 의미가 있죠?,90
10044,바라만 보는 사랑도 있어요.,90
10045,왜 그런 사랑을 하죠? 친구 애인이어서 미리 포기하는 건가,90
10046,난 그 사람을 사랑하는거지 사랑받길 원하는건 아녜요.,90
10047,바보같은 소릴 하는군요. 사랑한다면 사랑받길 원하는 겁니,90
10048,그렇지 않은 사랑도 있어요.,90
10049,당신은 친구로부터 애인을 뺏을 용기도 없어요. 포기하는 것,90
10050,너무 심하게 얘기 하는군요 당신...,90
10051,쓸대없는 감정때문에 당신을 사랑하는 사람을 놓칠 수도 있,90
10052,날 사랑해주는 사람은 없어요.,90
10053,그건 모르는 일이에요.,90
10054,그렇게 얘기하는 당신은 새로운 사랑을 만났어요? 왜 헤어진,90
10055,지금 내 얘길 하는게 아니잖아요.,90
10056,피하지 말아요. 냉정한 척 하지만 자신을 속이고 있어요.,90
10057,이건 당신을 위한 충고예요. 그 사람에게선 행복을 얻을 수,90
10058,정말 충고가 필요한 사람은 당신이에요.,90
10059,이제 그런 사람은 잊어요.,90
10060,홍작가 무슨 일 있어요? 이렇게 무책임한 성격은 아닌,90
10061,일단 오늘은 이렇게 가자구.,90
10062,녹은시간 늦추고 빨리 다른 작가 알아봐야 되는거 아니에요?,90
10063,현명한 PD라면 그랬겠죠.,90
10064,일단 시작하지.,90
10065,먼저 얘기좀 해요.,90
10066,녹음 끝나고 해.,90
10067,난 지금 해야겠어요!,90
10068,홍작가! 그러지 말고....,90
10069,"진행자의 손을 뿌리치며) 왜 나는 아닌지, 그 이유를 들어야 겠어",90
10070,여긴 방송국이야.,90
10071,더이상 비참해지는게 싫어요.,90
10072,...,90
10073,더이상 윤차장 핑계 대지말아요. 그게,90
10074,그냥 처음으로 돌아가고 싶은 것 뿐이야.,90
10075,이제와서...처음으로 돌아갈 수는 없,90
10076,"그래 그땐 누군가 필요했고, 은희가 곁에 있었어. 그걸 부인하는",90
10077,음반보낸 그여자 때문인가요?,90
10078,난 지금 누군가를 받아들이기가 힘들,90
10079,너 울산에 갔었니?,90
10080,프로 없어졌다고 다 그만두면 남아있을 PD 하나도 없어요!,90
10081,수고해!,90
10082,왜 그만뒀어요?,90
10083,그냥 그만하고 싶어서요. 그게 궁금해서 찾은건가요?,90
10084,찍을 땐 몰랐는데 찾고나서 보면 허전하게 서있는 독사진을,90
10085,땡! 벌점 하나. 그건 비참한 거 아니다.,90
10086,어머? 왜요? 혼자 서서 히죽 웃고 있는 게 얼마나 허전한데,90
10087,사진을 안 찍어서 그런가? 그건 잘 모르겠는데?,90
10088,그럼 한번 해봐요. 옆에 아무도 없다는 걸 실감하게 될테니,90
10089,어쨌든 그건 인정할 수 없어요.,90
10090,좋아요. 음...크리스마스때 TV에서 하는 영화 보다가 졸았을,90
10091,졸고 일어났는데 디 엔드 자막이 뜨면 더욱더 비참하죠.,90
10092,또 있어요.,90
10093,극장에서 나왔는데 우산이 없어서 비 쫄딱 맞았을 때!,90
10094,"어머. 나두 그런 적 있었는데. 근데, 그것보다 더 비참한 거",90
10095,무지무지 보고싶은 영화가 있는데 같이 볼 사람이 한사람도,90
10096,"다시요! 용기를 내서 혼자 극장에 갔는데, 영화를 끝까지 다 못보",90
10097,왜요? 누가 추근거렸어요?,90
10098,아니요. 영화보는 내내 불이 켜지기 전에 나와야 한다는,90
10099,에로틱한 영화를 보러갔군요?,90
10100,아니에요! 여자 혼자 극장에 가면 사람들이 힐끌힐끔 쳐다보,90
10101,그날은 정말 마음 굳게 먹고 간 건데...영화가 언제 끝날까,90
10102,나 참 바보 같죠?,90
10103,예민한 여자군요?,90
10104,그건 소심한 거에요.,90
10105,어쨌든 이제 혼자서 영화관 같은 덴 안갈거에요.,90
10106,그래요. 혼자선 가지 말아요.,90
10107,건안증이세요?,90
10108,네? 그냥 눈병이에요. 보지 마세요.,90
10109,이 자리 비었어요?,90
10110,두 장이요.,90
10111,여보세요.,90
10112,잘 지내지?,90
10113,"응, 좋아. 넌?",90
10114,...,90
10115,이거...필요할 거 같아서.,90
10116,호주엔 왜 가려고 하지요?,90
10117,좋을 것 같아서요...,90
10118,방송 프로듀서였군요. 가서 뭘 할 겁니까.,90
10119,아직 결정 안했어요. 전혀 다른 일을 해볼 생각입니다.,90
10120,어디에 정착할 계획이죠?,90
10121,그것도 아직 결정하지 않았어요. 아무 곳이나 상관없어요.,90
10122,왜 호주 시민권을 얻으려 하지요?,90
10123,아름다운 나라니까요.,90
10124,그 음반은 오랫동안 영혜가 찾아다녔던 거였어요.,90
10125,영혜에겐 이미 사랑하는 사람이 있었어요. 써클선배였는데,90
10126,그런데 어느날 갑자기 영혜가 떠나버렸어요. 뒤늦게 제대를,90
10127,사람들은 사고였다고 하지만 난 자살이라고 생각했어요.,90
10128,난 그녀가 돌아올 곳은 나밖에 없다고 생각해쓴데..영혜는,90
10129,"저는 한, 한정태입니다.",90
10130,"어려서부터 사, 사람들 앞에서는 마, 말을 못하고 수줍음",90
10131,"제가 이, 이 버릇을 고쳐야겠다고 겨, 결심",90
10132,전화번호가 어디 있을텐데...,90
10133,9대본 보다가) 아뇨. 이민 간다고 하던데요?,90
10134,갑자기 무슨 이민이야?,90
10135,시드니로 간다고 그랬던 것 같은데?,90
10136,언제?,90
10137,다음주 토요일인가?,90
10138,누구 권PD 연락처 아는 사람 없어? 좀,90
10139,혹시...음반을 보냈던 분이세요?,90
10140,권동현입니다.,90
10141,저 수현이에요. 방송국에 갔었어요. 떠난다는 소식을 들었어요...,90
10142,수현이에요...여러번 전화했어요...가기,90
10143,듣고있으면 받아요...동현씨? 저 수현이에요.,90
10144,오랜만이에요.,90
10145,오랜만이군.,90
10146,통 연락이 안되더군요.,90
10147,응. 좋아보여.,90
10148,다시 일 시작했어요.,90
10149,잘 됐네.,90
10150,떠난다구요?,90
10151,언제 떠나요?,90
10152,내일 밤에.,90
10153,다시 안올거에요?,90
10154,글쎄. 모르겠어.,90
10155,얼마전에 방송국으로 어떤 여자가 찾아왔었어요. 만나야 될 것,90
10156,그래?,90
10157,당신을 사랑하고 있다는걸 알았어요. 눈빛이 그랬어요.,90
10158,갈게요. 잘가요.,90
10159,저를 기억하고 있는지 궁금하군요. 수현이에요.,90
10160,단신을 만나겠다는 생각이 잘못된 건가요?,90
10161,오늘 아침 지도를 봤어요. 당신이 가려고 하,90
10162,당신은 이곳에서 유일하게 내가 아는 사람이었는데...당신을 본적,90
10163,언젠가 그랬죠. 만날사람은 꼭 만난다는 걸 믿는다고.,90
10164,오늘 당신을 만나서 이 음악을 함께 듣고 싶었어요.,90
10165,"이럴거 없잖아, 같이 놀자는데",90
10166,왜 그래요?,90
10167,뭘?,90
10168,왜 가만 있는 사람을 괴롭혀요?,90
10169,"야, 이 …… 시발 니가 뭔데 나서?",90
10170,괴롭히기는 뭘 괴롭혀?,90
10171,그럼 됐어요..,90
10172,되긴 뭐가 돼?,90
10173,엄마!,90
10174,"엄마,",90
10175,둘째 형 하는 일은 잘돼?,90
10176,"참, 니 큰성이 아침부터",90
10177,"예, 통신보안 김병",90
10178,이리 줘 봐라.,90
10179,"여보세요, 예 맞아요.",90
10180,엄마. 파출부,90
